File Header:	
File Path:	Z:\Data\Zebrafish Misgeld Wehne 2013\03.24.14 mitoPAGFP + mitoTAGRFP\Fish2\trajectory5.txt
Date:	3/25/2014
Time:	6:04 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
-0.33910	-0.53502	-0.02771	146.00000	5775.00000	156800.00000	165600.00000	4.00000	1.00000	0.00000	0.00000
-0.33929	-0.53524	-0.02783	147.00000	5740.00000	171800.00000	170000.00000	4.00000	1.00000	0.00000	0.00000
-0.33956	-0.53549	-0.02686	148.00000	5736.00000	160200.00000	168000.00000	4.00000	1.00000	0.00000	0.00000
-0.33978	-0.53587	-0.02747	149.00000	5761.00000	163200.00000	158000.00000	4.00000	1.00000	0.00000	0.00000
-0.33997	-0.53599	-0.02808	150.00000	5770.00000	153600.00000	148400.00000	4.00000	1.00000	0.00000	0.00000
-0.34004	-0.53620	-0.02783	151.00000	5756.00000	158200.00000	159400.00000	4.00000	1.00000	0.00000	0.00000
-0.34017	-0.53625	-0.02722	152.00000	5767.00000	149800.00000	154000.00000	4.00000	1.00000	0.00000	0.00000
-0.34024	-0.53627	-0.02771	153.00000	5759.00000	158800.00000	154600.00000	4.00000	1.00000	0.00000	0.00000
-0.34019	-0.53613	-0.02832	154.00000	5748.00000	150400.00000	145200.00000	4.00000	1.00000	0.00000	0.00000
-0.34037	-0.53626	-0.02966	155.00000	5804.00000	167600.00000	156000.00000	4.00000	1.00000	0.00000	0.00000
-0.34047	-0.53646	-0.03125	156.00000	5755.00000	156600.00000	144400.00000	4.00000	1.00000	0.00000	0.00000
-0.34053	-0.53649	-0.03137	157.00000	5675.00000	150000.00000	149000.00000	4.00000	1.00000	0.00000	0.00000
-0.34046	-0.53670	-0.03064	158.00000	5797.00000	143000.00000	148200.00000	4.00000	1.00000	0.00000	0.00000
-0.34060	-0.53687	-0.03064	159.00000	5785.00000	151200.00000	150600.00000	4.00000	1.00000	0.00000	0.00000
-0.34074	-0.53704	-0.03162	160.00000	5705.00000	150000.00000	142800.00000	4.00000	1.00000	0.00000	0.00000
-0.34095	-0.53712	-0.03003	161.00000	5739.00000	143800.00000	155200.00000	4.00000	1.00000	0.00000	0.00000
-0.34127	-0.53729	-0.02966	162.00000	5734.00000	146400.00000	148600.00000	4.00000	1.00000	0.00000	0.00000
-0.34148	-0.53759	-0.03003	163.00000	5773.00000	144200.00000	140800.00000	4.00000	1.00000	0.00000	0.00000
-0.34170	-0.53764	-0.03003	164.00000	5737.00000	143400.00000	143400.00000	4.00000	1.00000	0.00000	0.00000
-0.34175	-0.53786	-0.02881	165.00000	5754.00000	137800.00000	146200.00000	4.00000	1.00000	0.00000	0.00000
-0.34185	-0.53805	-0.02917	166.00000	5723.00000	152800.00000	149800.00000	4.00000	1.00000	0.00000	0.00000
-0.34192	-0.53804	-0.02856	167.00000	5740.00000	137800.00000	141600.00000	4.00000	1.00000	0.00000	0.00000
-0.34182	-0.53794	-0.03003	168.00000	5769.00000	148200.00000	137200.00000	4.00000	1.00000	0.00000	0.00000
-0.34196	-0.53793	-0.02979	169.00000	5741.00000	149200.00000	150600.00000	4.00000	1.00000	0.00000	0.00000
-0.34213	-0.53807	-0.02905	170.00000	5739.00000	140200.00000	144600.00000	4.00000	1.00000	0.00000	0.00000
-0.34236	-0.53825	-0.02991	171.00000	5734.00000	139600.00000	133400.00000	5.00000	1.00000	0.00000	0.00000
-0.34259	-0.53843	-0.02966	172.00000	5722.00000	133400.00000	134600.00000	5.00000	1.00000	0.00000	0.00000
-0.34257	-0.53850	-0.02856	173.00000	5754.00000	131600.00000	139000.00000	5.00000	1.00000	0.00000	0.00000
-0.34262	-0.53837	-0.02649	174.00000	5735.00000	129800.00000	143400.00000	5.00000	1.00000	0.00000	0.00000
-0.34258	-0.53858	-0.02649	175.00000	5762.00000	135600.00000	135000.00000	5.00000	1.00000	0.00000	0.00000
-0.34253	-0.53880	-0.02783	176.00000	5739.00000	141000.00000	131800.00000	5.00000	1.00000	0.00000	0.00000
-0.34275	-0.53884	-0.02844	177.00000	5891.00000	138000.00000	133600.00000	5.00000	1.00000	0.00000	0.00000
-0.34270	-0.53905	-0.02661	178.00000	5979.00000	133600.00000	145600.00000	5.00000	1.00000	0.00000	0.00000
-0.34274	-0.53899	-0.02527	179.00000	6035.00000	135400.00000	144000.00000	5.00000	1.00000	0.00000	0.00000
-0.34266	-0.53911	-0.02454	180.00000	6134.00000	135200.00000	139400.00000	5.00000	1.00000	0.00000	0.00000
-0.34250	-0.53896	-0.02490	181.00000	5758.00000	147000.00000	144200.00000	5.00000	1.00000	0.00000	0.00000
-0.34269	-0.53918	-0.02502	182.00000	5869.00000	133600.00000	132000.00000	5.00000	1.00000	0.00000	0.00000
-0.34278	-0.53930	-0.02405	183.00000	5810.00000	136800.00000	143400.00000	5.00000	1.00000	0.00000	0.00000
-0.34288	-0.53940	-0.02319	184.00000	5746.00000	144400.00000	150200.00000	5.00000	1.00000	0.00000	0.00000
-0.34282	-0.53927	-0.02319	185.00000	5731.00000	141600.00000	141400.00000	5.00000	1.00000	0.00000	0.00000
-0.34267	-0.53928	-0.02417	186.00000	5757.00000	136800.00000	130000.00000	5.00000	1.00000	0.00000	0.00000
-0.34274	-0.53915	-0.02490	187.00000	5751.00000	142000.00000	136400.00000	5.00000	1.00000	0.00000	0.00000
-0.34279	-0.53943	-0.02661	188.00000	5742.00000	137600.00000	125800.00000	5.00000	1.00000	0.00000	0.00000
-0.34289	-0.53963	-0.02539	189.00000	5745.00000	136800.00000	145200.00000	5.00000	1.00000	0.00000	0.00000
-0.34295	-0.53959	-0.02686	190.00000	5787.00000	129000.00000	119800.00000	5.00000	1.00000	0.00000	0.00000
-0.34300	-0.53963	-0.02625	191.00000	5753.00000	126000.00000	129200.00000	5.00000	1.00000	0.00000	0.00000
-0.34299	-0.53985	-0.02747	192.00000	5764.00000	141800.00000	133400.00000	5.00000	1.00000	0.00000	0.00000
-0.34299	-0.54000	-0.02893	193.00000	5751.00000	139400.00000	129200.00000	5.00000	1.00000	0.00000	0.00000
-0.34290	-0.53980	-0.02832	194.00000	5776.00000	121400.00000	124800.00000	5.00000	1.00000	0.00000	0.00000
-0.34305	-0.53996	-0.02747	195.00000	5769.00000	123800.00000	128800.00000	5.00000	1.00000	0.00000	0.00000
-0.34284	-0.54001	-0.02869	196.00000	5740.00000	125600.00000	118000.00000	5.00000	1.00000	0.00000	0.00000
-0.34273	-0.54011	-0.02930	197.00000	5747.00000	127000.00000	122800.00000	5.00000	1.00000	0.00000	0.00000
-0.34287	-0.54005	-0.02930	198.00000	5745.00000	129200.00000	128800.00000	5.00000	1.00000	0.00000	0.00000
-0.34309	-0.54004	-0.02966	199.00000	5738.00000	129000.00000	126000.00000	5.00000	1.00000	0.00000	0.00000
-0.34295	-0.53998	-0.02917	200.00000	5789.00000	118200.00000	120400.00000	5.00000	1.00000	0.00000	0.00000
-0.34301	-0.54012	-0.02808	201.00000	5744.00000	114000.00000	119800.00000	5.00000	1.00000	0.00000	0.00000
-0.34287	-0.54017	-0.02771	202.00000	5754.00000	122200.00000	124000.00000	5.00000	1.00000	0.00000	0.00000
-0.34297	-0.54037	-0.02844	203.00000	5690.00000	125200.00000	120600.00000	5.00000	1.00000	0.00000	0.00000
-0.34296	-0.54044	-0.02844	204.00000	5746.00000	124600.00000	124000.00000	5.00000	1.00000	0.00000	0.00000
-0.34310	-0.54045	-0.02576	205.00000	5765.00000	118600.00000	135600.00000	5.00000	1.00000	0.00000	0.00000
-0.34325	-0.54044	-0.02686	206.00000	5728.00000	135000.00000	127600.00000	5.00000	1.00000	0.00000	0.00000
-0.34347	-0.54046	-0.02588	207.00000	5750.00000	123400.00000	129000.00000	5.00000	1.00000	0.00000	0.00000
-0.34351	-0.54067	-0.02710	208.00000	5740.00000	123800.00000	116400.00000	5.00000	1.00000	0.00000	0.00000
