File Header:	
File Path:	C:\Documents and Settings\Orbit\Desktop\04.9.14 MitoTag + TagRFP\B6Fish2\trajectory2.txt
Date:	4/10/2014
Time:	7:42 PM
Orbit_Time_[ms]:	5
Orbit Radius [V]: 	0.0150
Tracking_Treshold_[Hz]:	   5000
Delay_Orbits: 	  1
Number of Particles:	1
Long_Range:	1
Long Range_Treshold_[V]:	0.5882
Data:	
|X Pos [V]|	|Y Pos [V]|	|Z Pos [V]|	|Step #|	|Calc Time [ms]|	|Int 1 [Hz]|	|Int 2 [Hz]|	|Camera Frame|	|Tracking Active|	|Long Range X|	|Long Range Y|
-0.02674	-0.04471	-0.04773	150.00000	5761.00000	41200.00000	41800.00000	6.00000	1.00000	0.00000	0.00000
-0.02661	-0.04498	-0.04773	151.00000	5820.00000	47200.00000	47000.00000	6.00000	1.00000	0.00000	0.00000
-0.02641	-0.04537	-0.04761	152.00000	5784.00000	45200.00000	45400.00000	6.00000	1.00000	0.00000	0.00000
-0.02605	-0.04544	-0.04968	153.00000	5744.00000	45600.00000	41000.00000	6.00000	1.00000	0.00000	0.00000
-0.02603	-0.04595	-0.04858	154.00000	5734.00000	45000.00000	47400.00000	6.00000	1.00000	0.00000	0.00000
-0.02593	-0.04638	-0.05054	155.00000	5767.00000	42800.00000	38800.00000	6.00000	1.00000	0.00000	0.00000
-0.02588	-0.04652	-0.05310	156.00000	5743.00000	46400.00000	40800.00000	6.00000	1.00000	0.00000	0.00000
-0.02560	-0.04643	-0.05066	157.00000	5758.00000	38200.00000	43000.00000	7.00000	1.00000	0.00000	0.00000
-0.02562	-0.04657	-0.05017	158.00000	5745.00000	43200.00000	44200.00000	7.00000	1.00000	0.00000	0.00000
-0.02592	-0.04708	-0.05090	159.00000	5778.00000	42000.00000	40400.00000	7.00000	1.00000	0.00000	0.00000
-0.02582	-0.04751	-0.05261	160.00000	5761.00000	45000.00000	41200.00000	7.00000	1.00000	0.00000	0.00000
-0.02590	-0.04787	-0.05310	161.00000	5785.00000	43200.00000	42000.00000	7.00000	1.00000	0.00000	0.00000
-0.02575	-0.04851	-0.05688	162.00000	5705.00000	43400.00000	35800.00000	7.00000	1.00000	0.00000	0.00000
-0.02578	-0.04895	-0.05347	163.00000	5747.00000	37800.00000	44600.00000	7.00000	1.00000	0.00000	0.00000
-0.02560	-0.04966	-0.05322	164.00000	5777.00000	41200.00000	41600.00000	7.00000	1.00000	0.00000	0.00000
-0.02561	-0.05017	-0.05103	165.00000	5668.00000	40000.00000	44600.00000	7.00000	1.00000	0.00000	0.00000
-0.02588	-0.05070	-0.05432	166.00000	5782.00000	48000.00000	40600.00000	7.00000	1.00000	0.00000	0.00000
-0.02545	-0.05129	-0.05249	167.00000	5718.00000	40200.00000	43800.00000	7.00000	1.00000	0.00000	0.00000
-0.02545	-0.05180	-0.05432	168.00000	5758.00000	47200.00000	43000.00000	7.00000	1.00000	0.00000	0.00000
-0.02519	-0.05224	-0.05676	169.00000	5750.00000	42000.00000	37000.00000	7.00000	1.00000	0.00000	0.00000
-0.02531	-0.05289	-0.05151	170.00000	5747.00000	33600.00000	43600.00000	7.00000	1.00000	0.00000	0.00000
-0.02545	-0.05338	-0.05127	171.00000	5725.00000	37600.00000	38000.00000	7.00000	1.00000	0.00000	0.00000
-0.02552	-0.05397	-0.05212	172.00000	5783.00000	42800.00000	41000.00000	7.00000	1.00000	0.00000	0.00000
-0.02566	-0.05461	-0.04944	173.00000	5781.00000	41400.00000	47200.00000	7.00000	1.00000	0.00000	0.00000
-0.02571	-0.05556	-0.04504	174.00000	5747.00000	37600.00000	46800.00000	7.00000	1.00000	0.00000	0.00000
-0.02585	-0.05613	-0.04126	175.00000	5753.00000	38800.00000	46600.00000	7.00000	1.00000	0.00000	0.00000
-0.02604	-0.05684	-0.04639	176.00000	5744.00000	49800.00000	38400.00000	7.00000	1.00000	0.00000	0.00000
-0.02611	-0.05735	-0.04639	177.00000	5764.00000	42000.00000	41800.00000	7.00000	1.00000	0.00000	0.00000
-0.02636	-0.05812	-0.04724	178.00000	5751.00000	42800.00000	41000.00000	7.00000	1.00000	0.00000	0.00000
-0.02659	-0.05873	-0.04907	179.00000	5754.00000	43200.00000	39200.00000	7.00000	1.00000	0.00000	0.00000
-0.02678	-0.05921	-0.05054	180.00000	5745.00000	44400.00000	41200.00000	7.00000	1.00000	0.00000	0.00000
-0.02705	-0.05981	-0.05164	181.00000	5750.00000	45800.00000	43200.00000	7.00000	1.00000	0.00000	0.00000
-0.02710	-0.06062	-0.05054	182.00000	5871.00000	41200.00000	43400.00000	7.00000	1.00000	0.00000	0.00000
-0.02733	-0.06099	-0.04834	183.00000	5979.00000	37200.00000	41400.00000	7.00000	1.00000	0.00000	0.00000
-0.02775	-0.06139	-0.04932	184.00000	6054.00000	41400.00000	39200.00000	7.00000	1.00000	0.00000	0.00000
-0.02807	-0.06170	-0.05310	185.00000	6158.00000	48200.00000	39800.00000	7.00000	1.00000	0.00000	0.00000
-0.02813	-0.06214	-0.05273	186.00000	5772.00000	44200.00000	45000.00000	7.00000	1.00000	0.00000	0.00000
-0.02803	-0.06264	-0.05505	187.00000	5827.00000	47000.00000	41800.00000	8.00000	1.00000	0.00000	0.00000
-0.02823	-0.06311	-0.05396	188.00000	5764.00000	42600.00000	45000.00000	8.00000	1.00000	0.00000	0.00000
-0.02827	-0.06370	-0.05054	189.00000	5762.00000	37600.00000	44600.00000	8.00000	1.00000	0.00000	0.00000
-0.02847	-0.06425	-0.05078	190.00000	5753.00000	44600.00000	43800.00000	8.00000	1.00000	0.00000	0.00000
-0.02821	-0.06509	-0.05078	191.00000	5784.00000	40800.00000	40800.00000	8.00000	1.00000	0.00000	0.00000
-0.02858	-0.06597	-0.04712	192.00000	5761.00000	40600.00000	48600.00000	8.00000	1.00000	0.00000	0.00000
-0.02853	-0.06648	-0.04553	193.00000	5752.00000	39000.00000	42000.00000	8.00000	1.00000	0.00000	0.00000
